,Element ID,Centroid Z,Normal Factor
184,8301,7499.504969202286,1
185,8302,7499.504969202285,1
186,8303,7499.504969202294,1
187,8304,7499.504969202283,1
188,8305,7499.504969202282,1
189,8306,7499.504969202276,1
190,8307,7499.504969202284,1
191,8308,7499.504969202285,1
192,8309,7501.843253130722,1
193,8310,7501.843253130717,1
194,8311,7501.843253130715,1
195,8312,8499.502010963362,1
196,8313,8499.502010963372,1
197,8314,8499.502010963368,1
198,8315,8499.50201096336,1
199,8316,8499.502010963355,1
200,8317,8499.502010963362,1
201,8318,8499.502010963364,1
202,8319,8499.502010963372,1
203,8320,8499.502010963362,1
204,8321,8499.502010963366,1
205,8322,8499.50201096337,1
206,8323,8499.502010963355,1
207,8324,8501.80336444482,1
208,8325,8501.803364444813,1
209,8326,8501.803364444813,1
210,8327,9499.499017155795,1
211,8328,9499.49901715579,1
212,8329,9499.49901715579,1
213,8330,9499.499017155797,1
214,8331,9499.499017155807,1
215,8332,9499.499017155791,1
216,8333,9499.499017155795,1
217,8334,9499.499017155793,1
218,8335,9499.4990171558,1
219,8336,9499.499017155802,1
220,8337,9499.499017155791,1
221,8338,9499.499017155802,1
222,8339,9501.765165602179,1
223,8340,9501.765165602179,1
224,8341,9501.765165602179,1
225,8342,14499.999999999998,1
226,8343,13500.000000000002,1
227,8344,12500.0,1
228,8345,11500.0,1
229,8346,10500.0,1
230,8347,14499.999999999996,1
231,8348,13500.000000000002,1
232,8349,12499.999999999998,1
233,8350,11500.000000000002,1
234,8351,10499.999999999995,1
235,8352,14500.000000000002,1
236,8353,13500.000000000002,1
237,8354,12500.000000000005,1
238,8355,11499.99999999999,1
239,8356,10499.999999999996,1
240,8357,14500.0,1
241,8358,13500.000000000002,1
242,8359,12499.999999999993,1
243,8360,11500.0,1
244,8361,10500.0,1
245,8362,14499.999999999998,1
246,8363,13500.000000000004,1
247,8364,12500.000000000002,1
248,8365,11499.999999999995,1
249,8366,10499.999999999998,1
250,8367,14499.999999999998,1
251,8368,13500.0,1
252,8369,12500.000000000002,1
253,8370,11500.000000000004,1
254,8371,10500.000000000002,1
255,8372,14499.999999999996,1
256,8373,13500.000000000002,1
257,8374,12499.999999999995,1
258,8375,11500.000000000002,1
259,8376,10500.000000000002,1
260,8377,14500.000000000004,1
261,8378,13499.999999999995,1
262,8379,12500.000000000002,1
263,8380,11500.0,1
264,8381,10499.999999999995,1
265,8382,14500.0,1
266,8383,13499.999999999998,1
267,8384,12500.000000000004,1
268,8385,11499.999999999996,1
269,8386,10499.999999999998,1
270,8387,14500.000000000005,1
271,8388,13500.0,1
272,8389,12500.0,1
273,8390,11500.0,1
274,8391,10499.999999999998,1
275,8392,14499.999999999998,1
276,8393,13500.0,1
277,8394,12500.0,1
278,8395,11500.0,1
279,8396,10499.999999999998,1
280,8397,14500.000000000002,1
281,8398,13499.999999999996,1
282,8399,12500.000000000004,1
283,8400,11499.999999999998,1
284,8401,10500.000000000004,1
285,8402,14499.999999999995,1
286,8403,13500.000000000002,1
287,8404,12499.999999999996,1
288,8405,11499.999999999998,1
289,8406,10499.999999999998,1
